MS_system,Version Id,Microservice,Avg(Cognitive complexity),Cognitive complexity,Max(NBD),Max(SIX),Max(VG),Taylor_JC,Yin_JC,Liu_JC,Huang_JC,Taylor_CC,Yin_CC,Liu_CC,Huang_CC,Taylor_TAC,Taylor_FOM,Taylor_FOM_NORM
train-ticket-0.1.0,5,ts-order-service,31.142857142857142,218,10.0,1.8,18.0,1.4304542225262811e-22,0.216283481982897,8.592848674531641e-25,0.0,1.1113517638383971e-22,0.1937181062212354,7.57188483618226e-25,0.0,-0.3220859438432756,0.2047140221178389,0.165523393164734
train-ticket-0.1.0,5,ts-payment-service,2.0,14,2.0,2.0,3.0,7.659377912037007e-23,1.22657090385786e-21,0.0,0.0,5.950741392768196e-23,1.0985998119828817e-21,0.0,0.0,0.0,0.0875511303019388,0.0707902664070702
train-ticket-0.1.0,5,ts-preserve-other-service,25.6,128,4.0,0.166666667,18.0,0.1726677986287373,0.0313411647648354,0.2144199804619682,0.0490018017453916,0.1341494607392896,0.0280712656803432,0.1889435576174588,0.1450593616307044,-0.2462134234933336,0.0669235584338453,0.0541116546879821
train-ticket-0.1.0,5,ts-preserve-service,25.6,128,4.0,0.166666667,18.0,0.1726677986287373,0.0395748308567603,0.2144199804619676,0.0490018017453916,0.1341494607392896,0.0354458935898005,0.1889435576174583,0.1450593616307045,-0.2529038620725489,0.0676735034683636,0.0547180295982902
train-ticket-0.1.0,5,ts-price-service,4.0,28,3.0,2.0,4.0,5.682046157612636e-23,2.65385312374641e-23,0.0,0.0,4.414508286970346e-23,2.3769702457542172e-23,0.0,0.0,-0.0050753096371953,0.1938433656447867,0.1567338245424537
train-ticket-0.1.0,5,ts-rebook-service,37.2,186,9.0,0.285714286,18.0,0.1330020649469509,0.0379456103733449,0.1047505826429777,0.0097026982852653,0.1033322682720294,0.0339866535971273,0.0923045870278696,0.0287227646581033,-0.0955827663785074,0.2020254914073082,0.1633495570921935
train-ticket-0.1.0,5,ts-route-plan-service,16.4,82,4.0,0.75,9.0,0.1108574736602268,0.0253009485546054,0.0781060542118711,0.0313981240961051,0.0861276417985464,0.0226612397519411,0.0688258422673935,0.0929474361258765,-0.0491404251411152,0.1274657677637243,0.1030636112481573
train-ticket-0.1.0,5,ts-route-service,5.714285714285714,40,3.0,2.0,6.0,2.503345575422634e-25,1.6716156294819024e-20,0.0,0.0,1.9449049658014328e-25,1.497211951205128e-20,0.0,0.0,-0.1717076542718216,0.1348272948053074,0.1090158412038336
train-ticket-0.1.0,5,ts-seat-service,13.2,66,3.0,1.0,8.0,0.1089146015537446,0.0544794374463541,0.0867744302871664,0.0313981240961051,0.0846181811611846,0.0487954667335184,0.0764642806764618,0.0929474361258765,-0.4069075576653643,0.1516512477268996,0.1226190020680303
train-ticket-0.1.0,5,ts-security-service,6.285714285714286,44,2.0,1.428571429,18.0,7.742156297978683e-22,0.0218967827536742,1.4413729610227865e-18,0.0,6.0150537655622795e-22,0.0196122387548532,1.2701154739521153e-18,0.0,-0.1591046980636218,0.040600642549311,0.0328280205230007
train-ticket-0.1.0,5,ts-ticketinfo-service,1.6,8,3.0,2.0,6.0,5.64301420131866e-17,0.0023002925536734,1.2210389692381321e-19,0.0,4.384183490279708e-17,0.0020602975001469,1.0759605813802796e-19,0.0,-0.2366321610479255,0.1921258499089788,0.1553451115004076
train-ticket-0.1.0,5,ts-train-service,4.571428571428571,32,2.0,2.0,3.0,4.794712654051461e-30,1.0988656433423914e-19,0.0,0.0,3.7251191134013894e-30,9.8421834838363e-20,0.0,0.0,-0.1717076542718216,0.0729927981518964,0.0590189939198971
train-ticket-0.1.0,5,ts-travel-plan-service,7.6,38,3.0,0.666666667,6.0,0.2679371183656285,0.0272976279093974,0.2181941238104307,0.0758017770258905,0.2081663183653175,0.0244496007483297,0.1922692741373484,0.2243949608828981,-0.1909276777705732,0.1927443518861105,0.1558452069256003
train-ticket-0.1.0,5,ts-travel-service,16.285714285714285,114,5.0,1.294117647,6.0,0.0773984788918459,0.0507682214710458,0.061359100968966,0.0222018264648927,0.0601326031132615,0.0454714508450948,0.0540686870892688,0.0657237623785108,-0.3369172589230377,0.2760464109589988,0.2231998479643885
train-ticket-0.1.0,5,ts-travel2-service,17.428571428571427,122,5.0,1.294117647,6.0,0.0773984788918459,0.0173898292878963,0.061359100968966,0.0222018264648927,0.0601326031132615,0.0155755065818121,0.0540686870892688,0.0657237623785108,-0.3302268203438224,0.1537846420667354,0.124343977555468
train-ticket-0.1.0,5,ts-verification-code-service,10.2,51,3.0,1.333333333,7.0,1.369816217182848e-33,1.4431313792324602e-19,0.0,0.0,1.0642407461400809e-33,1.292566012209191e-19,0.0,0.0,0.0,0.3700043308740405,0.2991703826553916
train-ticket-0.2.0,6,ts-admin-basic-info-service,2.0,10,2.0,2.0,8.0,1.6385977094916705e-19,0.0117685928902041,1.3039653155561134e-24,0.0,1.7974410407202165e-19,0.0160779396884962,2.0692208031115414e-24,0.0,0.0,0.1671957915116146,0.0982578261934718
train-ticket-0.2.0,6,ts-admin-order-service,9.6,48,2.0,2.0,18.0,3.17026594741086e-22,0.0119856899740087,9.957789216842546e-21,0.0,3.477587018989426e-22,0.0163745319703878,1.580169683555029e-20,0.0,0.0,0.3048704642634204,0.1791666453939259
train-ticket-0.2.0,6,ts-admin-travel-service,8.4,42,3.0,2.0,6.0,0.079490483660812,0.0025209506931758,0.0344909174890284,0.034885771722135,0.0871961780801998,0.0034440560210296,0.0547325324801785,0.1299194861143019,0.0,0.2542460958940627,0.1494156549926807
train-ticket-0.2.0,6,ts-assurance-service,7.714285714285714,54,3.0,2.0,3.0,4.834626239671917e-28,6.5140118472400904e-21,0.0,0.0,5.303288030608181e-28,8.899270336494703e-21,0.0,0.0,-0.1248529496944551,0.1904601263725874,0.1119298388117882
train-ticket-0.2.0,6,ts-cancel-service,33.6,168,6.0,0.363636364,18.0,1.0207985569632799e-20,0.0128229868322368,3.5054662709046584e-19,0.0,1.1197533170987871e-20,0.0175184247461473,5.562712171733077e-19,0.0,-1.6653345369377348e-16,0.46489054609456,0.2732074417912264
train-ticket-0.2.0,6,ts-config-service,3.6666666666666665,22,2.0,2.0,3.0,6.37199112780643e-20,1.6855131459931288e-17,0.0,0.0,6.989682884261713e-20,2.302703386740657e-17,0.0,0.0,-0.1060263291833341,0.2848905603318871,0.1674248311406019
train-ticket-0.2.0,6,ts-consign-service,2.769230769230769,36,3.0,2.0,3.0,3.3551854338544927e-19,4.9383628312547984e-20,3.95278619655703e-19,0.0,3.680432337420759e-19,6.746660412300909e-20,6.27254983747762e-19,0.0,-0.1337506620396999,0.3019246881736329,0.1774354681171634
train-ticket-0.2.0,6,ts-contacts-service,6.0,42,2.0,2.0,8.0,1.4842258283717284e-19,3.0683026351492916e-20,0.0,0.0,1.6281045690219588e-19,4.191833736983715e-20,0.0,0.0,-0.1248529496944553,0.2323260765790485,0.1365336713701289
train-ticket-0.2.0,6,ts-execute-service,18.8,94,4.0,0.666666667,18.0,1.357918984107345e-19,0.0119856899740087,2.680699548092659e-18,0.0,1.4895537189325317e-19,0.0163745319703878,4.2539162703414235e-18,0.0,2.6020852139652106e-18,0.1972100977339929,0.1158966701945854
train-ticket-0.2.0,6,ts-food-map-service,11.142857142857142,156,5.0,2.0,15.0,1.1140342722464962e-19,1.4811390124830917e-21,0.0,0.0,1.2220271700037492e-19,2.0234928623288417e-21,0.0,0.0,-0.0344974624692214,0.2841257808165677,0.1669753845844823
train-ticket-0.2.0,6,ts-inside-payment-service,17.75,142,4.0,1.636363636,18.0,1.1795891153391395e-20,0.015191300888456,4.2929016179033843e-23,0.0,1.2939368063410567e-20,0.0207539526392912,6.812268108288204e-23,0.0,-0.0241287091331014,0.1807523332763079,0.1062247511528673
train-ticket-0.2.0,6,ts-notification-service,1.7142857142857142,12,2.0,2.0,2.0,8.819715294355223e-22,4.744192414343423e-20,0.0,0.0,9.674685949890529e-22,6.481389935064007e-20,0.0,0.0,-0.1181374627190294,0.1370856726034653,0.0805626748766028
train-ticket-0.2.0,6,ts-order-other-service,30.857142857142858,216,10.0,1.8,18.0,1.9147242744050185e-22,0.0675390189690735,6.073697853493693e-25,0.0,2.100334922075828e-22,0.0922700176423668,9.638156629114906e-25,0.0,-0.2962412987806715,0.1501327110444257,0.0882301743027613
train-ticket-0.2.0,6,ts-order-service,31.142857142857142,218,10.0,1.8,18.0,4.873879646425169e-23,0.149920560583435,4.396881181350402e-25,0.0,5.34634660677833e-23,0.2048174963323252,6.9772699478434725e-25,0.0,-0.3225709374405179,0.1135228603725818,0.0667152527143605
train-ticket-0.2.0,6,ts-payment-service,2.0,14,2.0,2.0,3.0,2.609719464835264e-23,6.781074126816197e-23,0.0,0.0,2.86270195771023e-23,9.264123744557705e-23,0.0,0.0,0.0,0.1368952129155702,0.080450745295476
train-ticket-0.2.0,6,ts-preserve-service,21.666666666666668,260,4.0,0.166666667,18.0,0.1228447171421993,0.0258870052710317,0.1145673528019882,0.0106621306386315,0.1347531092885235,0.0353661404848047,0.1818032634358761,0.0397072635941041,-0.2454302000516707,0.0647194975052487,0.0380344330422803
train-ticket-0.2.0,6,ts-price-service,4.0,28,3.0,2.0,4.0,1.935998801457556e-23,2.9614269140826333e-24,0.0,0.0,2.1236717715201042e-23,4.0458229595266605e-24,0.0,0.0,-0.003331529725796,0.096240321689534,0.0565586293523251
train-ticket-0.2.0,6,ts-rebook-service,37.6,188,9.0,0.266666667,18.0,0.0937341737145197,0.0248790940373702,0.0594961057310233,0.0341848192240917,0.1028206311875919,0.0339891588713394,0.0944124649743871,0.1273090411150721,-0.0935317985108034,0.1598936468628045,0.0939664929412677
train-ticket-0.2.0,6,ts-route-plan-service,16.4,82,4.0,0.75,9.0,0.079490483660812,0.0157814969802687,0.0444467998497149,0.034885771722135,0.0871961780801998,0.0215602628972022,0.0705312033867569,0.1299194861143019,-0.0499708482722738,0.1285976786573902,0.0755744402664825
train-ticket-0.2.0,6,ts-route-service,5.714285714285714,40,3.0,2.0,6.0,8.529452065712509e-26,4.986761879929029e-21,0.0,0.0,9.356285016731512e-26,6.812781909817624e-21,0.0,0.0,-0.1741524963678852,0.5390492144867309,0.3167890982655825
train-ticket-0.2.0,6,ts-seat-service,13.2,66,3.0,1.0,8.0,0.0738594631259279,0.0385620810158653,0.0492253173107665,0.034885771722135,0.0810192944241871,0.0526824930236187,0.0781140797259354,0.1299194861143019,-0.4110763721987461,0.2798223981886398,0.1644463674454979
train-ticket-0.2.0,6,ts-security-service,6.285714285714286,44,2.0,1.428571429,18.0,3.170482702245376e-22,0.015191300888456,1.1096913736315077e-17,0.0,3.4778247857292896e-22,0.0207539526392912,1.7609337057960464e-17,0.0,-0.1596063269443813,0.3778858459134395,0.2220764137245433
train-ticket-0.2.0,6,ts-ticketinfo-service,1.6,8,3.0,2.0,6.0,2.8233059478107987e-17,0.0013467383546248,9.51909330196808e-21,0.0,3.0969932105415394e-17,0.0018398782457557,1.510554433634739e-20,0.0,-0.2401451268924383,0.3365575706711582,0.1977885626433757
train-ticket-0.2.0,6,ts-train-service,5.428571428571429,38,2.0,2.0,3.0,1.6336646507421452e-30,2.5464112270974535e-20,0.0,0.0,1.7920297782722597e-30,3.478839527660167e-20,0.0,0.0,-0.1741524963678852,0.5059321220636074,0.2973268050946543
train-ticket-0.2.0,6,ts-travel-plan-service,7.6,38,3.0,0.666666667,6.0,0.1917600773985567,0.0173590191507853,0.1240727107974277,0.0842217032254302,0.2103490265434202,0.0237154318754701,0.1968870116541312,0.3136533853936906,-0.1937427729667079,0.2579243176275043,0.1515772768165197
train-ticket-0.2.0,6,ts-travel-service,16.857142857142858,118,5.0,1.294117647,6.0,0.053929356885842,0.0341933870834138,0.0348169593414116,0.0246679657516476,0.0591571920336269,0.0467140991621979,0.0552499178550715,0.0918669496396944,-0.341000229466317,0.3294682225815983,0.1936222859320351
train-ticket-0.2.0,6,ts-travel2-service,17.714285714285715,124,5.0,1.294117647,6.0,0.053929356885842,0.0115448957354664,0.0348169593414116,0.0246679657516476,0.0591571920336269,0.0157723305646259,0.0552499178550715,0.0918669496396944,-0.3342091922658683,0.3961835661437103,0.2328296402134877
train-ticket-0.2.0,6,ts-verification-code-service,10.2,51,3.0,1.333333333,7.0,4.66726682804232e-34,3.0624223353564383e-20,0.0,0.0,5.119705035666032e-34,4.1838002272598407e-20,0.0,0.0,0.0,0.173082769261565,0.101717492440629
train-ticket-1.0.0,7,ts-admin-order-service,6.5,26,2.0,1.6,3.0,1.1131830064381261e-22,0.0055087517150766,6.222007123422846e-22,0.0,2.648927802031578e-22,0.0194755532599815,1.1420522862818381e-20,0.0,0.0,0.2066824226124408,0.1149507976994881
train-ticket-1.0.0,7,ts-admin-route-service,5.5,22,2.0,1.2,5.0,6.932588397175804e-26,0.0038918875710854,5.680258216675474e-22,0.0,1.649677190463044e-25,0.0137593174629907,1.0426140237937752e-20,0.0,0.0,0.1163426347104992,0.0647064152693313
train-ticket-1.0.0,7,ts-admin-travel-service,15.5,62,2.0,0.888888889,7.0,0.0390931896187295,0.0047900220007318,0.0045594136178121,0.2460956243322602,0.0930260669200225,0.0169345676510381,0.0836882479083758,0.1000669220323384,0.0,0.5466078291460437,0.3040074970813756
train-ticket-1.0.0,7,ts-assurance-service,7.714285714285714,54,3.0,2.0,3.0,1.490662529452085e-28,7.180638044483344e-22,0.0,0.0,3.547177233999415e-28,2.5386313616793746e-21,0.0,0.0,0.1234629537148742,0.125295912663203,0.0696859700359136
train-ticket-1.0.0,7,ts-cancel-service,26.8,134,6.0,0.333333333,14.0,4.3696759934008055e-21,0.0059046751850646,1.4550637323239629e-19,0.0,1.0398071258584847e-20,0.0208752948031563,2.670776212921149e-18,0.0,-5.551115123125783e-17,0.1502945835038353,0.083589509186633
train-ticket-1.0.0,7,ts-config-service,3.6666666666666665,22,2.0,2.0,3.0,1.964678951659083e-20,1.4313090106687127e-16,0.0,0.0,4.675145656210006e-20,5.060227127768161e-16,0.0,0.0,0.1085298137005532,0.7910221648219677,0.4399436957189407
train-ticket-1.0.0,7,ts-consign-price-service,2.0,14,3.0,2.0,3.0,2.6912275526903584e-20,5.7165848109842306e-21,0.0,0.0,6.404039088528017e-20,2.021032308405222e-20,0.0,0.0,0.0344900572316069,0.1846327919141029,0.1026874295537322
train-ticket-1.0.0,7,ts-consign-service,3.142857142857143,22,2.0,1.666666667,3.0,1.1174846089197176e-19,4.9389077744938e-21,2.4787979478319162e-20,0.0,2.6591638857131246e-19,1.7460936049275798e-20,4.549845102065439e-19,0.0,0.1324445540273623,0.2133151229026982,0.1186397141522258
train-ticket-1.0.0,7,ts-contacts-service,6.0,42,2.0,2.0,8.0,4.576320314988516e-20,5.073215908616518e-21,0.0,0.0,1.088980162584685e-19,1.7935766892023152e-20,0.0,0.0,0.123462953714874,0.1959923305947481,0.1090052770819998
train-ticket-1.0.0,7,ts-execute-service,18.0,72,4.0,0.571428571,9.0,4.1855209073235384e-20,0.0055087517150766,1.6812444502029152e-19,0.0,9.95985622603916e-20,0.0194755532599815,3.085931967073393e-18,0.0,0.0,0.2047563536763039,0.1138795737519718
train-ticket-1.0.0,7,ts-food-service,9.428571428571429,198,5.0,2.0,15.0,0.0195465948093647,0.0025579149960302,0.001343170147512,0.1020604154679906,0.0465130334600112,0.0090432120226715,0.024653950202933,0.0414996067684438,0.1317555661628081,0.2270124930813448,0.1262577960796525
train-ticket-1.0.0,7,ts-inside-payment-service,15.0,120,4.0,1.5,9.0,3.648120883730566e-21,0.0071833454315328,6.1109270367227294e-24,0.0,8.68106032718443e-21,0.0253958852699384,1.1216634849738671e-22,0.0,0.0243104708848548,0.1873965227008157,0.1042245368439588
train-ticket-1.0.0,7,ts-notification-service,1.7142857142857142,12,2.0,2.0,2.0,2.7193868683886037e-22,2.6148500596008258e-21,0.0,0.0,6.47104693342671e-22,9.244499341519816e-21,0.0,0.0,0.1035099017607941,0.1512061557490461,0.0840964993574624
train-ticket-1.0.0,7,ts-order-other-service,28.285714285714285,198,10.0,1.714285714,18.0,5.903676693300653e-23,0.0299496598211959,3.458972661888226e-25,0.0,1.4048375906427553e-22,0.1058835513260956,6.348960324755583e-24,0.0,0.2963533274139554,0.1648354449181268,0.0916767165924838
train-ticket-1.0.0,7,ts-order-service,28.571428571428573,200,10.0,1.714285714,18.0,1.5027670083936394e-23,0.0699970962201717,2.760965843835374e-26,0.0,3.5759810251208625e-23,0.2474666214759781,5.067765580704827e-25,0.0,0.3232942389881369,0.2426603006777802,0.1349606550007095
train-ticket-1.0.0,7,ts-payment-service,2.0,14,2.0,2.0,3.0,8.04656001469033e-24,3.737515373757138e-24,0.0,0.0,1.9147576283822458e-23,1.3213552450075305e-23,0.0,0.0,0.0,0.1531442305436673,0.0851744006169262
train-ticket-1.0.0,7,ts-preserve-other-service,14.8,74,4.0,0.153846154,19.0,0.0582171519926605,0.0075081254935894,0.0113337764693499,0.2048378973616858,0.1385334051782691,0.0265441075394324,0.208031991482321,0.0832907856861597,0.2335459062255529,0.0394784414202157,0.0219567695976539
train-ticket-1.0.0,7,ts-preserve-service,14.8,74,4.0,0.153846154,19.0,0.0582171519926605,0.0101983771854405,0.0113337764693502,0.2048378973616858,0.1385334051782691,0.0360551806132119,0.2080319914823273,0.0832907856861597,0.240561623775353,0.1136048215412187,0.063183722609825
train-ticket-1.0.0,7,ts-price-service,6.285714285714286,44,3.0,2.0,4.0,5.96927399829932e-24,3.2644912626627022e-25,0.0,0.0,1.4204471107256484e-23,1.1541230525734046e-24,0.0,0.0,0.0022546282459868,0.2242578644966403,0.1247257511714536
train-ticket-1.0.0,7,ts-rebook-service,30.4,152,9.0,0.235294118,18.0,0.0432146742074793,0.0059509967263338,0.005361527935397,0.2444529910956259,0.1028335424650517,0.0210390592439469,0.0984110933196046,0.0993989977144477,0.0933456496703865,0.1299103943812282,0.0722524115733797
train-ticket-1.0.0,7,ts-route-plan-service,18.5,74,4.0,0.75,9.0,0.0390931896187295,0.0017679610453353,0.0039543803091927,0.3142911381929751,0.0930260669200225,0.0062504213805398,0.0725828335351873,0.127796448662369,0.0507961824414122,0.4043750879825045,0.2249017519044294
train-ticket-1.0.0,7,ts-route-service,6.857142857142857,48,3.0,2.0,6.0,2.629889873757464e-26,1.3738353364521625e-21,0.0,0.0,6.258080084395068e-26,4.857035613402426e-21,0.0,0.0,0.1763412948019174,0.0204915517058743,0.0113968095831134
train-ticket-1.0.0,7,ts-seat-service,13.0,52,3.0,0.8,7.0,0.0227731221958411,0.0182612774605937,0.001852156139688,0.0840903644751238,0.0541908708404084,0.0645606300980562,0.033996411638918,0.0341926597371852,0.4167630884958223,0.2624046224157381,0.1459418768439888
train-ticket-1.0.0,7,ts-security-service,3.142857142857143,22,2.0,1.25,3.0,1.1132498385558273e-22,0.0071833454315328,7.746643951622007e-20,0.0,2.6490868355899633e-22,0.0253958852699384,1.4219000815116953e-18,0.0,0.1613632224109365,0.1380273148327522,0.0767668084387366
train-ticket-1.0.0,7,ts-train-food-service,4.285714285714286,30,4.0,2.0,3.0,9.59427767319628e-30,0.0,0.0,0.0,2.283052177580388e-29,0.0,0.0,0.0,0.0,0.2738484037028321,0.1523065776783535
train-ticket-1.0.0,7,ts-train-service,8.285714285714286,58,2.0,2.0,3.0,5.037085722508705e-31,5.614006559600801e-21,0.0,0.0,1.1986237963030985e-30,1.984766956444156e-20,0.0,0.0,0.178201026974255,0.1239418804531192,0.0689328964039492
train-ticket-1.0.0,7,ts-travel-plan-service,4.8,24,3.0,0.666666667,3.0,0.0927845933737918,0.002002083235404,0.0104965917150655,0.7699736470462709,0.2207900116751317,0.0070781332502814,0.1926654265828453,0.3130851802627288,0.1950613675288399,0.2909787092329623,0.1618339591587653
train-ticket-1.0.0,7,ts-travel-service,21.142857142857142,148,5.0,1.181818182,6.0,0.0236497106115293,0.0125288064755655,0.0021230688474148,0.1443352237362653,0.0562767986814066,0.0442941432867765,0.0389690269237436,0.0586893067250836,0.3419617061667542,0.0863730560247821,0.0480382006572902
train-ticket-1.0.0,7,ts-travel2-service,16.857142857142858,118,5.0,1.1,6.0,0.0236497106115293,0.0037662867461086,0.0021230688474148,0.1443352237362653,0.0562767986814066,0.013315270302608,0.0389690269237436,0.0586893067250836,0.3352028456288849,0.5275958559784482,0.2934335863741531
train-ticket-1.0.0,7,ts-verification-code-service,10.2,51,3.0,1.333333333,7.0,1.4390605251812308e-34,0.0,0.0,0.0,3.424385219601901e-34,0.0,0.0,0.0,0.0,0.1104729627739851,0.0614418731626143
